date,ticker,bm,evm,pe_op_basic,pe_op_dil,pe_exi,ps,pcf,dpr,npm,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,at_turn,rect_turn,pay_turn,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,volume,price,ret_1m,ret_3m,ret_6m,ret_12m,SMA_6,EMA_6,vol_3m,vol_6m,vol_12m,RVOL_6,vol_ROC,vol_mom,mom_reversal,mom_accel,max_ret_6m,min_ret_6m,sharpe_6m,sharpe_12m,reversal_1m,trend_consistency,up_down_ratio,avg_dollar_vol_3m,vol_regime,skew_6m,skew_12m,confirmed_mom
2022-04-30,TRV,0.773,9.701,11.668,11.781,11.805,1.214,5.643,0.241,0.108,0.112,0.251,0.132,0.283,0.039,0.124,0.105,0.179,0.126,0.109,0.126,0.07,0.793,0.207,0.209,0.207,0.047,0.047,0.101,0.063,1.63,0.013,0.082,0.079,1.0,322.98740196078427,0.258,0.76,0.292,3.17,0.285,1.608,5.687,1.171,0.0,0.0,0.0,-0.03,1.407,2.06,27449821.0,171.06,-0.06386471843703823,0.02936574798411362,0.06327697662854304,0.10603905340747444,0.01230383512863605,0.008808812194559892,0.06664454974134439,0.06912896845574727,0.05997026032346759,0.8904914005814693,-0.17780663077966397,-0.056870982568739355,0.09323046642115185,-0.0035780610661102497,0.0645117386866283,-0.08658627548483344,0.915346750314228,1.7681939820757988,0.06386471843703823,0.1779837802225028,0.6666666666666666,5305024099.196667,1.1640970526041459,-0.905938857229798,-0.5354330212659573,0
2022-05-31,TRV,0.582,9.196,11.183,11.31,11.332,1.249,5.845,0.222,0.115,0.122,0.258,0.138,0.29,0.042,0.136,0.117,0.179,0.138,0.119,0.138,0.074,0.794,0.206,0.209,0.206,0.047,0.047,0.069,0.062,1.459,0.014,0.079,0.079,1.0,322.98740196078427,0.257,0.766,0.299,3.28,0.287,1.611,5.593,1.228,0.0,0.0,0.0,-0.029,1.683,1.97,28125476.0,179.04,0.04665029814100308,0.04196007682011271,0.21837359646138155,0.1211020663744522,0.03450993073294214,0.019620665322115087,0.06916219217901731,0.04967058053046833,0.06058395249688166,0.9229900643975267,0.024614186008717454,0.04305776168532825,-0.004690221320890364,-0.12734921205365413,0.0645117386866283,-0.06386471843703823,4.396437370556389,1.9989132663585376,-0.04665029814100308,0.6947760699469473,0.8333333333333334,5277263882.089999,-0.8427174185258617,-2.1481956046313515,-0.5705928057677019,0
2022-06-30,TRV,0.582,9.196,10.564,10.684,10.704,1.18,5.522,0.222,0.115,0.122,0.258,0.138,0.29,0.042,0.136,0.117,0.179,0.138,0.119,0.138,0.074,0.794,0.206,0.209,0.206,0.047,0.047,0.069,0.062,1.459,0.014,0.079,0.079,1.0,322.98740196078427,0.257,0.766,0.299,3.28,0.287,1.611,5.593,1.228,0.0,0.0,0.0,-0.029,1.59,2.2,24335799.0,169.13,-0.05535075960679181,-0.0744267498495047,0.08118647318289329,0.12971745374390475,0.014532847684038785,-0.0017997418004297387,0.061495626085488024,0.05850840103122916,0.05981674635211342,0.8246681624443201,-0.13474179068116043,-0.0456460092148303,-0.019075990242712892,-0.2425530683306144,0.06343479019961573,-0.06386471843703823,1.3876036902727797,2.168580901748121,0.05535075960679181,0.24838907623337378,0.6666666666666666,4615688429.389999,0.003397663321266335,-0.8335545381971686,-0.5745938635916674,0
2022-07-31,TRV,0.582,9.196,9.913,10.025,10.044,1.107,5.181,0.222,0.115,0.122,0.258,0.138,0.29,0.042,0.136,0.117,0.179,0.138,0.119,0.138,0.074,0.794,0.206,0.209,0.206,0.047,0.047,0.069,0.062,1.459,0.014,0.079,0.079,1.0,322.98740196078427,0.257,0.766,0.299,3.28,0.287,1.611,5.593,1.228,0.0,0.0,0.0,-0.029,1.492,2.34,24600895.0,158.7,-0.06166853899367353,-0.0722553490003508,-0.045011433385485744,0.0656728444802579,-0.006133275134240279,-0.01890511242707082,0.060796245218844115,0.06012634861676671,0.06339441612140637,0.8802361680749098,0.01089325236455152,-0.05428287845456934,-0.010586810006677272,-0.10162109698446442,0.06343479019961573,-0.06386471843703823,-0.74861411712159,1.0359405212359416,0.06166853899367353,-0.10200644601475045,0.5,4351886981.469999,0.04721383112761669,0.09036117909782186,-0.38343240918556387,0
2022-08-31,TRV,0.57,10.003,11.086,11.209,11.209,1.096,5.579,0.246,0.102,0.11,0.246,0.122,0.277,0.039,0.126,0.109,0.179,0.127,0.11,0.127,0.072,0.784,0.216,0.219,0.216,0.048,0.047,0.063,0.062,1.564,0.014,0.079,0.079,1.0,322.98740196078427,0.274,0.778,0.31,3.504,0.294,1.627,5.88,1.323,0.0,0.0,0.0,-0.028,1.677,2.3,24711396.0,161.64,0.018525519848771266,-0.09718498659517427,-0.05930279927835669,0.01208440298040192,-0.008712234808018915,-0.008210646062544512,0.04458831325994763,0.05836680075108772,0.06017542079302762,0.9118064927532268,0.004491747149849568,0.016891689279738414,-0.11571050644394554,-0.13914506341528698,0.06343479019961573,-0.06386471843703823,-1.0160364884698863,0.20081958416154708,-0.018525519848771266,-0.1492669582006609,0.5,4004808590.269999,-0.37433605001655246,0.22286959766950373,-0.3174788074805318,0
2022-09-30,TRV,0.57,10.003,10.508,10.624,10.624,1.039,5.287,0.246,0.102,0.11,0.246,0.122,0.277,0.039,0.126,0.109,0.179,0.127,0.11,0.127,0.072,0.784,0.216,0.219,0.216,0.048,0.047,0.063,0.062,1.564,0.014,0.079,0.079,1.0,322.98740196078427,0.274,0.778,0.31,3.504,0.294,1.627,5.88,1.323,0.0,0.0,0.0,-0.028,1.589,2.43,28676310.0,153.2,-0.05221479831724818,-0.09418790279666533,-0.1616045531658732,0.007828432339977542,-0.027987166227496234,-0.020783260992459845,0.04382665266066668,0.04794071146041703,0.060493377098554395,1.0896655488832254,0.16044880669631123,-0.05689666686819115,-0.041973104479417156,-0.019761152947160632,0.04665029814100308,-0.06386471843703823,-3.3709252166460737,0.12940974228011182,0.05221479831724818,-0.5837870439324677,0.3333333333333333,4097240925.9799995,-1.7855597629899493,1.081783542236512,-0.30921012208913184,0
2022-10-31,TRV,0.57,10.003,12.652,12.792,12.792,1.236,6.287,0.246,0.102,0.11,0.246,0.122,0.277,0.039,0.126,0.109,0.179,0.127,0.11,0.127,0.072,0.784,0.216,0.219,0.216,0.048,0.047,0.063,0.062,1.564,0.014,0.079,0.079,1.0,322.98740196078427,0.274,0.778,0.31,3.504,0.294,1.627,5.88,1.323,0.0,0.0,0.0,-0.028,1.89,2.02,30026487.0,184.46,0.20404699738903398,0.16231884057971024,0.0783350871039401,0.14656887120835416,0.01666478641018247,0.043453955687966964,0.13234583432656033,0.1020602098402547,0.08313874342993965,1.1226508292688562,0.04708335905142613,0.22907353082861912,-0.041728156809323735,0.23457418958006104,0.20404699738903398,-0.06166853899367353,0.7675379780871575,1.7629430655500171,-0.20404699738903398,0.16328387366894798,0.5,4642082177.82,2.74837344124123,1.5310312604309522,0.8755584427630216,1
2022-11-30,TRV,0.555,10.002,13.695,13.845,13.845,1.245,6.525,0.261,0.094,0.107,0.24,0.112,0.268,0.039,0.126,0.113,0.179,0.127,0.109,0.127,0.073,0.77,0.23,0.234,0.23,0.048,0.048,0.06,0.063,1.577,0.014,0.078,0.079,1.0,322.98740196078427,0.298,0.793,0.327,3.835,0.304,1.657,6.139,1.47,0.0,0.0,0.0,-0.029,2.235,1.96,30034843.0,189.81,0.029003578011493003,0.17427616926503342,0.06015415549597858,0.2916638312351141,0.013723666388597455,0.03932527635183155,0.13096229181171898,0.10127452385048995,0.07682014716386988,1.1097592011317743,0.0002782876331819395,0.03218698756399757,0.14527259125354042,0.2714611558602077,0.20404699738903398,-0.06166853899367353,0.5939712497170883,3.7967101340348597,-0.029003578011493003,0.13550956219609087,0.5,5210936677.95,1.9526089967153006,1.6904262572946165,0.9050652779817208,1
2022-12-31,TRV,0.555,10.002,13.527,13.675,13.675,1.23,6.445,0.261,0.094,0.107,0.24,0.112,0.268,0.039,0.126,0.113,0.179,0.127,0.109,0.127,0.073,0.77,0.23,0.234,0.23,0.048,0.048,0.06,0.063,1.577,0.014,0.078,0.079,1.0,322.98740196078427,0.298,0.793,0.327,3.835,0.304,1.657,6.139,1.47,0.0,0.0,0.0,-0.029,2.207,1.98,23244797.0,187.49,-0.012222749064854321,0.22382506527415158,0.1085555489859873,0.19855526433548554,0.020911668145587037,0.0245972690899213,0.1148277056744994,0.0968241517788377,0.0763442054990272,0.8646828307990326,-0.22607229876313983,-0.010568801261544464,0.2360478143390059,0.3180129680708169,0.20404699738903398,-0.06166853899367353,1.1211618897932205,2.600790237289398,0.012222749064854321,0.21597574325621494,0.5,5199255443.793334,1.3943769665389179,1.702742171372896,1.1964756886398167,0
2022-01-31,TSCO,0.088,14.909,4.857,4.895,5.576,2.003,19.518,0.248,0.074,0.111,0.354,0.095,0.095,0.223,0.478,0.246,0.226,0.478,0.183,0.478,0.583,0.362,0.638,0.696,0.638,0.008,0.008,0.227,0.501,2.318,0.083,0.621,0.272,0.592,1.403,1.763,0.739,0.715,2.837,1.647,7200.87,7.185,6.321,0.0,0.01,0.0,-0.048,12.183,0.953,19288758.0,218.31,-0.08503772003352894,0.005249343832021136,0.2065992372740839,0.5402144772117963,0.03332451458729171,0.009812454633114198,0.07767851378308102,0.059807245137395826,0.0614595915983002,1.206047796894726,0.4325362329119693,-0.10255955489938809,0.09028706386555008,-0.19504911413514847,0.07361963190184051,-0.08503772003352894,3.454418219723401,8.789750520026837,0.08503772003352894,0.5571986221859064,0.8333333333333334,3542219430.6666675,0.26938594896536244,-2.1285641600456753,-0.6922831041740113,1
2022-02-28,TSCO,0.074,18.846,22.345,22.543,23.669,1.805,20.182,0.24,0.078,0.108,0.352,0.101,0.1,0.221,0.508,0.241,0.221,0.508,0.198,0.508,0.576,0.358,0.642,0.7,0.642,0.008,0.007,0.152,0.505,2.39,0.083,0.623,0.198,0.448,1.309,1.795,0.742,0.717,2.879,1.718,1489.02,8.127,6.357,0.0,0.007,0.0,-0.019,11.476,1.81,19169420.0,203.79,-0.06651092483166143,-0.09559313007588877,0.04911196911196902,0.28202063412179146,0.009969421798374714,-0.011994225213964553,0.0782991898750612,0.06775719767542257,0.06229847245935729,1.14670212518089,-0.0061869198628548006,-0.07626821885221259,-0.029082205244227333,-0.2555931300758889,0.071862198312028,-0.08503772003352894,0.7248229088108127,4.526926953237546,0.06651092483166143,0.14713450585915985,0.6666666666666666,3776718945.126667,0.9281379063743631,-0.8617294313688116,-0.5181280923393969,1
2022-03-31,TSCO,0.074,18.846,25.589,25.815,27.105,2.054,22.969,0.24,0.078,0.108,0.352,0.101,0.1,0.221,0.508,0.241,0.221,0.508,0.198,0.508,0.576,0.358,0.642,0.7,0.642,0.008,0.007,0.152,0.505,2.39,0.083,0.623,0.198,0.448,1.309,1.795,0.742,0.717,2.879,1.718,1489.02,8.127,6.357,0.0,0.007,0.0,-0.019,13.06,1.58,23698632.0,233.37,0.14514941851906382,-0.021919530595138292,0.15181876511524606,0.31787892477976043,0.026988104378664834,0.03290395870975784,0.12788631790437255,0.08763278069829361,0.06692697985259072,1.3249046765973975,0.2362727719461517,0.19230914340130056,-0.16706894911420211,-0.19955143425241073,0.14514941851906382,-0.08503772003352894,1.7324426305486649,4.749637970813881,-0.14514941851906382,0.30796813890433067,0.6666666666666666,4549338203.54,2.0861540873677966,-0.20036732997638948,-0.16633387219642254,1
2022-04-30,TSCO,0.074,18.846,22.089,22.284,23.397,1.77,19.793,0.24,0.078,0.108,0.352,0.101,0.1,0.221,0.508,0.241,0.221,0.508,0.198,0.508,0.576,0.358,0.642,0.7,0.642,0.008,0.007,0.152,0.505,2.39,0.083,0.623,0.198,0.448,1.309,1.795,0.742,0.717,2.879,1.718,1489.02,8.127,6.357,0.0,0.007,0.0,-0.019,11.254,1.83,25162822.0,201.45,-0.13677850623473464,-0.07722962759378871,-0.07238568863102635,0.06813361611876978,-0.0077853463791289395,-0.015576745560097152,0.14675432344543715,0.10578107812308245,0.08009175607351024,1.3128512549562599,0.06178373502740575,-0.17956983356131398,0.059548878640945935,-0.08247897142580984,0.14514941851906382,-0.13677850623473464,-0.6842971343778647,0.8506944966500051,0.13677850623473464,-0.07359866733509972,0.5,4835378781.18,2.20332619700591,0.29320567051076213,-0.24617416628396682,0
2022-05-31,TSCO,0.07,17.094,4.118,4.15,4.297,1.617,20.538,0.281,0.077,0.105,0.351,0.1,0.1,0.216,0.511,0.236,0.221,0.511,0.188,0.511,0.589,0.354,0.646,0.706,0.646,0.007,0.007,0.165,0.502,2.346,0.085,0.615,0.198,0.373,1.36,1.814,0.748,0.724,2.963,1.679,1573.31,7.237,6.653,0.0,0.007,0.0,-0.002,11.47,1.96,29470061.0,187.36,-0.06994291387441043,-0.08062220913685647,-0.1685084098877202,0.031150247660979735,-0.0257048737893803,-0.0311099365070438,0.1473177193554822,0.10566702023693089,0.08234488784022458,1.3574995754079933,0.17117471959226194,-0.09494747588730999,-0.010679295262446042,0.014970920939032295,0.14514941851906382,-0.13677850623473464,-1.5947114767680945,0.37829000048456174,0.06994291387441043,-0.24326297582484854,0.3333333333333333,5373703623.566667,1.7099392538418436,0.9812721835613478,-0.18126478688063036,0
2022-06-30,TSCO,0.07,17.094,4.26,4.293,4.446,1.663,21.119,0.281,0.077,0.105,0.351,0.1,0.1,0.216,0.511,0.236,0.221,0.511,0.188,0.511,0.589,0.354,0.646,0.706,0.646,0.007,0.007,0.165,0.502,2.346,0.085,0.615,0.198,0.373,1.36,1.814,0.748,0.724,2.963,1.679,1573.31,7.237,6.653,0.0,0.007,0.0,-0.002,11.795,1.9,22584497.0,193.85,0.03463919726729281,-0.16934481724300476,-0.18755238893545678,0.04186821455444467,-0.02974690819799647,-0.012324469714376196,0.08639873017095406,0.10219045387825305,0.08261685525835512,0.9722530548877091,-0.23364607219509992,0.033678065361983416,-0.20398401451029757,-0.14742528664786647,0.14514941851906382,-0.13677850623473464,-1.8353220072679355,0.5067756987786157,-0.03463919726729281,-0.29109282784315776,0.3333333333333333,4989521954.77,1.2974118487873818,1.1545504852449662,-0.2146248536304421,0
2022-07-31,TSCO,0.07,17.094,4.208,4.241,4.392,1.64,20.824,0.281,0.077,0.105,0.351,0.1,0.1,0.216,0.511,0.236,0.221,0.511,0.188,0.511,0.589,0.354,0.646,0.706,0.646,0.007,0.007,0.165,0.502,2.346,0.085,0.615,0.198,0.373,1.36,1.814,0.748,0.724,2.963,1.679,1573.31,7.237,6.653,0.0,0.007,0.0,-0.002,11.63,1.92,25438881.0,191.48,-0.012225947897859246,-0.049491188880615544,-0.12289863038798043,0.058309843585917065,-0.01761161284205152,-0.012296320623942782,0.05238480690006837,0.09857054543358014,0.08215769881618754,1.0488507580173219,0.12638687503201873,-0.012823194720149953,-0.0372652409827563,0.027738438713173164,0.14514941851906382,-0.13677850623473464,-1.2468088702095426,0.7097307303649585,0.012225947897859246,-0.17867013685055408,0.3333333333333333,4923517435.43,1.004355840011262,0.783743337172001,-0.26775750425424644,0
2022-08-31,TSCO,0.09,16.696,3.965,3.995,4.092,1.549,21.511,0.315,0.078,0.105,0.35,0.1,0.101,0.22,0.526,0.239,0.221,0.528,0.192,0.528,0.599,0.351,0.649,0.711,0.649,0.008,0.007,0.125,0.503,2.302,0.088,0.611,0.198,0.291,1.336,1.829,0.751,0.727,3.021,1.708,1609.95,7.322,6.866,0.0,0.007,0.0,0.01,10.539,1.99,22671439.0,185.15,-0.03305828284938361,-0.011795473953885582,-0.09146670592276351,-0.04684684684684681,-0.012036172511671883,-0.01822830983121159,0.034672940518102095,0.09616829605161974,0.08014171173291978,0.9127825410075852,-0.1087878826116605,-0.030175023420607846,0.02126280889549803,0.06882673518297089,0.14514941851906382,-0.13677850623473464,-0.9511108096754405,-0.5845501154625768,0.03305828284938361,-0.12515738560254092,0.3333333333333333,4482219536.06,0.7857553011546449,0.6209099369152881,0.03785049216227427,0
2022-09-30,TSCO,0.09,16.696,3.98,4.01,4.108,1.55,21.515,0.315,0.078,0.105,0.35,0.1,0.101,0.22,0.526,0.239,0.221,0.528,0.192,0.528,0.599,0.351,0.649,0.711,0.649,0.008,0.007,0.125,0.503,2.302,0.088,0.611,0.198,0.291,1.336,1.829,0.751,0.727,3.021,1.708,1609.95,7.322,6.866,0.0,0.007,0.0,0.01,10.541,1.98,25280494.0,185.88,0.003942749122333167,-0.041114263605880885,-0.20349659339246695,-0.08257242979122459,-0.03557061741112699,-0.011893721558770231,0.018549435345562786,0.06077252858966941,0.07897341522563428,1.007136198711738,0.11508113799040287,0.003970885363540667,-0.04505701272821405,0.12823055363712388,0.03463919726729281,-0.13677850623473464,-3.3484964031438853,-1.0455724822753023,-0.003942749122333167,-0.5853075104262416,0.3333333333333333,4589264029.816667,-0.5544570805197446,-0.8778229474409631,0.16922673735123184,0
2022-10-31,TSCO,0.09,16.696,4.706,4.742,4.857,1.83,25.409,0.315,0.078,0.105,0.35,0.1,0.101,0.22,0.526,0.239,0.221,0.528,0.192,0.528,0.599,0.351,0.649,0.711,0.649,0.008,0.007,0.125,0.503,2.302,0.088,0.611,0.198,0.291,1.336,1.829,0.751,0.727,3.021,1.708,1609.95,7.322,6.866,0.0,0.007,0.0,0.01,12.449,1.67,28937905.0,219.77,0.1823219281256725,0.1477438897012744,0.0909406800694963,0.011972187687065539,0.01761278831560753,0.043596464065356264,0.11516426178039284,0.088011110580561,0.09371773680503848,1.124651797616655,0.1446732409580287,0.20504868421147215,-0.034578038424398105,0.19723507858188993,0.1823219281256725,-0.06994291387441043,1.0332863597517463,0.12774729837929555,-0.1823219281256725,0.20012005529103802,0.5,5085479512.473334,0.3578308099440267,1.603092805604776,0.5491883896855674,1
2022-11-30,TSCO,0.096,16.208,4.805,4.846,4.92,1.849,27.988,0.353,0.077,0.103,0.35,0.099,0.101,0.221,0.533,0.238,0.221,0.538,0.193,0.538,0.606,0.346,0.654,0.717,0.654,0.007,0.007,0.086,0.507,2.31,0.088,0.612,0.198,0.219,1.314,1.86,0.755,0.731,3.084,1.731,1564.54,7.417,7.07,0.0,0.007,0.0,0.019,12.621,1.63,25659573.0,226.31,0.029758383764844965,0.2223062381852552,0.20788855678906915,0.004349176762969753,0.03422967125548343,0.03964272683663875,0.09640298539796306,0.07688246567211914,0.0934970162562748,1.0224784904528799,-0.1132885051630379,0.030427307310196168,0.19254785442041022,0.23410171213914077,0.1823219281256725,-0.03305828284938361,2.7039787937558097,0.046516743925267987,-0.029758383764844965,0.4452207789675061,0.6666666666666666,5621946524.066667,-0.2452362578792752,1.8583558279553396,0.5755626759195549,1
2022-12-31,TSCO,0.096,16.208,4.776,4.817,4.891,1.835,27.768,0.353,0.077,0.103,0.35,0.099,0.101,0.221,0.533,0.238,0.221,0.538,0.193,0.538,0.606,0.346,0.654,0.717,0.654,0.007,0.007,0.086,0.507,2.31,0.088,0.612,0.198,0.219,1.314,1.86,0.755,0.731,3.084,1.731,1564.54,7.417,7.07,0.0,0.007,0.0,0.019,12.523,1.64,19180827.0,224.97,-0.0059210817020900475,0.21029696578437695,0.16053649729172048,-0.057124895222129046,0.027469624760586286,0.02662449582557338,0.0999867408484408,0.07860317235194723,0.09191296909654575,0.7819912409749493,-0.2524884572319267,-0.004630234028131461,0.216218047486467,0.25141122939025784,0.1823219281256725,-0.03305828284938361,2.0423666435867904,-0.6215107158830309,0.0059210817020900475,0.34947221516188315,0.5,5493937332.556667,-0.4199839861393805,2.087135145989714,0.7945941342554176,0
2022-01-31,TSLA,0.035,98.669,84.618,97.881,101.377,20.665,97.483,0.0,0.074,0.095,0.288,0.087,0.135,0.139,0.16,0.129,0.253,0.161,0.122,0.161,0.248,0.686,0.273,0.333,0.285,0.046,0.038,0.608,0.216,1.65,0.18,0.335,0.209,0.41,1.103,0.396,0.528,0.438,1.187,0.859,23.471,4.814,1.93,0.051,0.0,0.0,-0.123,35.733,0.0,634176690.0,936.72,-0.11360926588315445,-0.1591382405745062,0.36309662398137355,0.18044686401270282,0.0663876153673042,0.011555684541240632,0.07326631302472338,0.19575292248555187,0.15357155279574658,1.2349235051009506,0.25103270706738146,-0.14029875283637094,-0.04552897469135175,-0.7802092533800941,0.43652963325940064,-0.11360926588315445,1.8548720467157929,1.175001884969549,0.11360926588315445,0.3391398428404262,0.6666666666666666,622873474853.0,0.6080163170788156,1.674973404951863,1.7897795978607853,1
2022-02-28,TSLA,0.028,117.051,153.786,175.844,177.639,16.714,78.246,0.0,0.103,0.121,0.307,0.118,0.159,0.165,0.21,0.174,0.11,0.211,0.176,0.211,0.266,0.784,0.18,0.23,0.186,0.039,0.031,0.591,0.143,0.943,0.221,0.226,0.376,0.433,0.98,0.229,0.492,0.385,1.012,0.942,27.538,4.847,1.783,0.048,0.0,0.0,-0.105,29.775,0.0,461397490.0,870.43,-0.07076821248612186,-0.23963974981655545,0.1830995487413689,0.2885714285714285,0.04282535410894589,-0.011965428895148652,0.023177968294394898,0.20349883742200542,0.14714424713812954,0.8754011249288187,-0.27244646913780446,-0.061950572819552754,-0.16887153733043359,-0.7956121306135977,0.43652963325940064,-0.11360926588315445,0.8997572225027826,1.9611465224361522,0.07076821248612186,0.21044520279070134,0.5,510455272888.8333,0.8720631879765863,1.9228717685625778,2.0215507833185815,0
2022-03-31,TSLA,0.028,117.051,190.389,217.697,219.918,20.741,97.101,0.0,0.103,0.121,0.307,0.118,0.159,0.165,0.21,0.174,0.11,0.211,0.176,0.211,0.266,0.784,0.18,0.23,0.186,0.039,0.031,0.591,0.143,0.943,0.221,0.226,0.376,0.433,0.98,0.229,0.492,0.385,1.012,0.942,27.538,4.847,1.783,0.048,0.0,0.0,-0.105,36.95,0.0,574338380.0,1077.6,0.23800880024815307,0.01970135695225106,0.38959096301645424,0.6133427155540252,0.07348643770020596,0.059455779431508975,0.1918392833768204,0.21880997677409603,0.15801167950824627,1.0292588479686393,0.24478002687010725,0.24497266354981204,-0.21830744329590202,-0.34304171830436414,0.43652963325940064,-0.11360926588315445,1.7804990830864904,3.88162898757124,-0.23800880024815307,0.3358459188361182,0.5,538189081521.8333,1.20207575012489,1.1241755816959709,1.407734541885503,1
2022-04-30,TSLA,0.028,117.051,153.845,175.911,177.706,16.761,78.465,0.0,0.103,0.121,0.307,0.118,0.159,0.165,0.21,0.174,0.11,0.211,0.176,0.211,0.266,0.784,0.18,0.23,0.186,0.039,0.031,0.591,0.143,0.943,0.221,0.226,0.376,0.433,0.98,0.229,0.492,0.385,1.012,0.942,27.538,4.847,1.783,0.048,0.0,0.0,-0.105,29.859,0.0,504164040.0,870.76,-0.19194506310319226,-0.07041591937825609,-0.21834829443447035,0.22739061795218762,-0.03125934502689285,-0.012373032721262806,0.2216932555466837,0.1498081943430596,0.17266834519998053,0.9093773047198113,-0.12218291941416137,-0.17455048413905508,0.12152914372493617,0.08872232119625012,0.23800880024815307,-0.19194506310319226,-1.4575190321996303,1.3169212787024107,0.19194506310319226,-0.20866245110270268,0.3333333333333333,486509044993.0334,-0.006212149333165979,1.326291185963693,1.2203196510891587,0
2022-05-31,TSLA,0.031,72.301,30.27,34.064,34.295,12.632,56.715,0.0,0.135,0.154,0.322,0.152,0.187,0.224,0.319,0.26,0.11,0.32,0.244,0.32,0.332,0.769,0.194,0.246,0.201,0.04,0.032,0.581,0.154,0.727,0.213,0.245,0.376,0.5,0.994,0.251,0.495,0.39,1.028,1.032,28.959,4.834,2.142,0.045,0.0,0.0,-0.093,23.031,0.0,646241450.0,758.26,-0.1291974826588268,-0.12886734142894885,-0.3376253537859464,0.21278909823742032,-0.05739429351311861,-0.04575144698913823,0.23224916134356363,0.15115573511047942,0.17351050715181876,1.1653646868819767,0.2818079012537269,-0.15056218392464332,0.000330141229877956,0.1107724083876066,0.23800880024815307,-0.19194506310319226,-2.23362582662958,1.2263758646687226,0.1291974826588268,-0.37970304911797914,0.16666666666666666,515977319878.4666,0.017371168916704892,1.9791661633676692,1.2053055514267341,0
2022-06-30,TSLA,0.031,72.301,26.883,30.252,30.458,11.272,50.612,0.0,0.135,0.154,0.322,0.152,0.187,0.224,0.319,0.26,0.11,0.32,0.244,0.32,0.332,0.769,0.194,0.246,0.201,0.04,0.032,0.581,0.154,0.727,0.213,0.245,0.376,0.5,0.994,0.251,0.495,0.39,1.028,1.032,28.959,4.834,2.142,0.045,0.0,0.0,-0.093,20.553,0.0,667890820.0,673.42,-0.11188774299053095,-0.37507423904974013,-0.36276235356460196,-0.009239370310431205,-0.06323316114561221,-0.06464753156096473,0.042122955821082254,0.15272626623101565,0.1768805637842965,1.1488259646561818,0.033500435479649315,-0.12853954427429967,-0.2631864960592092,-0.3947755960019912,0.23800880024815307,-0.19194506310319226,-2.375245349191495,-0.05223507949521517,0.11188774299053095,-0.4140293788755691,0.16666666666666666,459598652450.60004,-0.019035647748412016,2.077867758656316,1.4177896235479628,0
2022-07-31,TSLA,0.031,72.301,35.587,40.047,40.319,14.972,67.223,0.0,0.135,0.154,0.322,0.152,0.187,0.224,0.319,0.26,0.11,0.32,0.244,0.32,0.332,0.769,0.194,0.246,0.201,0.04,0.032,0.581,0.154,0.727,0.213,0.245,0.376,0.5,0.994,0.251,0.495,0.39,1.028,1.032,28.959,4.834,2.142,0.045,0.0,0.0,-0.093,27.298,0.0,577476610.0,891.45,0.3237652579370973,0.023760852588543324,-0.04832820906994617,0.2972206053550641,0.009662592824429753,0.04632755115276728,0.2566672322524518,0.21539444781477468,0.19845380928174775,1.0097190105114084,-0.13537273951452122,0.32691193588221684,-0.300004405348554,0.09417677196679941,0.3237652579370973,-0.19194506310319226,-0.2243707280305819,1.497681533203002,-0.3237652579370973,0.044859990229362635,0.3333333333333333,484860533955.3,1.0898564976686376,0.8918425476877662,0.9512457205486923,0
2022-08-31,TSLA,0.052,65.132,29.414,32.889,33.166,12.858,61.345,0.0,0.142,0.162,0.322,0.158,0.193,0.237,0.327,0.284,0.11,0.328,0.263,0.328,0.34,0.809,0.156,0.207,0.162,0.039,0.029,0.593,0.128,0.572,0.245,0.203,0.376,0.493,0.958,0.193,0.477,0.365,0.95,1.056,31.063,4.813,2.104,0.043,0.0,0.0,-0.074,23.727,0.0,1688707050.0,275.61,-0.6908295473666499,-0.6365230923429959,-0.6833633951035695,-0.625387375632034,-0.09368096298899159,-0.16428876270992332,0.5089809703418644,0.3611411418281677,0.28842447090549,2.1748524065120503,1.9242864918805975,-1.502452303579989,0.054306455023654054,-0.507655750914047,0.3237652579370973,-0.6908295473666499,-1.8922335783850301,-2.1682881957576994,0.6908295473666499,-0.25940263276224934,0.3333333333333333,476662370013.1333,2.5924375300892715,-0.6668516824896527,-0.6447726149819354,0
