date,ticker,bm,evm,pe_op_basic,pe_op_dil,pe_exi,ps,pcf,dpr,npm,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,at_turn,rect_turn,pay_turn,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,volume,price,SMA_3,SMA_6,ret_1m,ret_3m,ret_6m,vol_3m,vol_6m,EMA_6,EMA_12,RSI,MACD_ratio,vol_SMA_3,vol_SMA_6,vol_ROC,OBV
2022-12-31,AAP,0.337,16.099,18.04,18.129,19.448,0.786,12.995,0.726,0.042,0.063,0.468,0.054,0.068,0.081,0.136,0.102,0.236,0.154,0.075,0.154,0.428,0.455,0.545,0.629,0.545,0.013,0.011,0.032,0.329,4.064,0.134,0.374,0.123,0.355,2.169,1.044,0.762,0.735,3.197,0.914,12.6,1.588,3.837,0.0,0.016,0.0,-0.017,2.766,4.08,20394447.0,147.03,162.64666666666668,167.7566666666667,-0.026226902443870492,-0.059549699373161125,-0.1505575134323185,0.21065281468900393,0.15697968788233896,165.57499215956102,176.95002651426444,40.29639559130176,-0.021002141256511783,21391864.333333332,18765036.5,-0.2789137781657304,202015790.0
2022-01-31,AAPL,0.027,20.776,30.825,31.155,31.155,7.797,27.416,0.152,0.259,0.298,0.444,0.299,0.29,0.351,1.443,0.563,0.133,1.474,0.556,1.474,0.462,0.346,0.654,0.748,0.654,0.023,0.02,0.218,0.389,1.153,0.126,0.415,0.361,0.893,5.813,1.892,0.82,0.752,4.564,1.084,8.225,4.245,5.798,0.06,0.0,0.0,-0.028,45.21,0.503,2095909040.0,174.78,172.55000000000004,160.13,-0.015712113532691308,0.16675567423230975,0.19827231591937466,0.062114358471795056,0.06319039683215394,162.72096567630294,159.78142337095,76.21464829586648,-0.07163094152559782,2071529933.3333333,1837278855.0,-0.1379948763169463,6011221077.0
2022-02-28,AAPL,0.025,19.566,27.158,27.338,27.338,7.123,24.008,0.145,0.266,0.309,0.46,0.309,0.296,0.374,1.531,0.62,0.133,1.531,0.594,1.531,0.498,0.379,0.621,0.709,0.621,0.025,0.021,0.228,0.359,0.98,0.124,0.389,0.361,0.907,6.844,1.64,0.808,0.726,4.212,1.082,8.238,3.914,5.637,0.061,0.0,0.0,-0.033,37.461,0.533,1618852080.0,165.12,172.49,162.345,-0.05526948163405421,-0.0010889292196007982,0.08753210827899616,0.06636251884453236,0.07212253231807567,163.4064040545021,160.6027428523423,61.291418861512255,-0.06762599731208005,2048731890.0,1864286241.6666667,-0.22761338917646923,4392368997.0
2022-03-31,AAPL,0.025,19.566,28.719,28.909,28.909,7.48,25.214,0.145,0.266,0.309,0.46,0.309,0.296,0.374,1.531,0.62,0.133,1.531,0.594,1.531,0.498,0.379,0.621,0.709,0.621,0.025,0.021,0.228,0.359,0.98,0.124,0.389,0.361,0.907,6.844,1.64,0.808,0.726,4.212,1.082,8.238,3.914,5.637,0.061,0.0,0.0,-0.033,39.343,0.504,2176972910.0,174.61,171.50333333333336,167.86333333333334,0.05747335271317833,-0.01666948245762223,0.2339929328621908,0.05720117209955819,0.0599745041314033,166.6074314675015,162.75770549044347,78.53818307188409,-0.052814131805027774,1963911343.3333333,1928323428.3333333,0.3447633276043356,6569341907.0
2022-04-30,AAPL,0.025,19.566,25.929,26.101,26.101,6.744,22.733,0.145,0.266,0.309,0.46,0.309,0.296,0.374,1.531,0.62,0.133,1.531,0.594,1.531,0.498,0.379,0.621,0.709,0.621,0.025,0.021,0.228,0.359,0.98,0.124,0.389,0.361,0.907,6.844,1.64,0.808,0.726,4.212,1.082,8.238,3.914,5.637,0.061,0.0,0.0,-0.033,35.472,0.558,1678456800.0,157.65,165.79333333333338,169.17166666666665,-0.09713074852528492,-0.09800892550635076,0.052403204272363,0.0799643050389146,0.07937988492207793,164.04816533392966,161.97190464575985,55.88720563971796,-0.056747389479148126,1824760596.6666667,1948145265.0,-0.22899509116996775,4890885107.0
2022-05-31,AAPL,0.024,20.716,23.968,24.162,24.162,6.241,20.691,0.145,0.264,0.309,0.462,0.308,0.293,0.373,1.519,0.619,0.133,1.519,0.591,1.519,0.505,0.38,0.62,0.714,0.62,0.025,0.022,0.209,0.355,0.959,0.132,0.38,0.361,0.909,6.875,1.631,0.811,0.731,4.297,1.093,7.875,3.74,5.79,0.063,0.0,0.0,-0.041,35.742,0.618,2394040750.0,148.84,160.3666666666667,166.42833333333334,-0.055883285759594004,-0.09859496124031009,-0.09957652752571089,0.0800557189193949,0.06819429260072511,159.7029752385212,159.95161162333525,36.2787595865288,-0.06269216536241674,2083156820.0,2065944355.0,0.42633444602208415,2496844357.0
2022-06-30,AAPL,0.024,20.716,22.016,22.195,22.195,5.701,18.901,0.145,0.264,0.309,0.462,0.308,0.293,0.373,1.519,0.619,0.133,1.519,0.591,1.519,0.505,0.38,0.62,0.714,0.62,0.025,0.022,0.209,0.355,0.959,0.132,0.38,0.361,0.909,6.875,1.631,0.811,0.731,4.297,1.093,7.875,3.74,5.79,0.063,0.0,0.0,-0.041,32.65,0.673,1744530070.0,136.72,147.73666666666668,159.62,-0.08142972319269015,-0.21699788099192496,-0.23005012107901102,0.020818644875147944,0.055760554327388474,153.136410884658,156.37751752743753,15.861607889018885,-0.07674914522682771,1939009206.6666667,1951460275.0,-0.2713031012525581,752314287.0
2022-07-31,AAPL,0.024,20.716,26.169,26.381,26.381,6.766,22.432,0.145,0.264,0.309,0.462,0.308,0.293,0.373,1.519,0.619,0.133,1.519,0.591,1.519,0.505,0.38,0.62,0.714,0.62,0.025,0.022,0.209,0.355,0.959,0.132,0.38,0.361,0.909,6.875,1.631,0.811,0.731,4.297,1.093,7.875,3.74,5.79,0.063,0.0,0.0,-0.041,38.749,0.566,1441260950.0,162.51,149.35666666666668,157.57500000000002,0.18863370392042134,0.03082778306374867,-0.07020254033642304,0.14909473127946693,0.11028307518153918,155.81457920332713,157.32097636937024,42.59326331039475,-0.05677602850610656,1859943923.3333333,1842352260.0,-0.1738400072404599,2193575237.0
2022-08-31,AAPL,0.026,20.755,25.732,25.944,25.944,6.52,21.372,0.148,0.257,0.305,0.462,0.304,0.286,0.367,1.494,0.616,0.133,1.494,0.584,1.494,0.505,0.381,0.619,0.729,0.619,0.026,0.022,0.195,0.352,0.963,0.15,0.366,0.361,0.91,6.88,1.628,0.816,0.737,4.447,1.092,7.584,3.627,5.95,0.065,0.0,0.0,-0.053,43.483,0.585,1504960960.0,157.22,152.15,156.25833333333333,-0.03255184296350988,0.05630206933619997,-0.04784399224806202,0.14390178826206476,0.10868383953991874,156.2161280023765,157.3054415433133,44.965587560540364,-0.05439047368819858,1563583993.3333333,1823370406.6666667,0.04419741615839934,688614277.0
2022-09-30,AAPL,0.026,20.755,22.619,22.805,22.805,5.686,18.637,0.148,0.257,0.305,0.462,0.304,0.286,0.367,1.494,0.616,0.133,1.494,0.584,1.494,0.505,0.381,0.619,0.729,0.619,0.026,0.022,0.195,0.352,0.963,0.15,0.366,0.361,0.91,6.88,1.628,0.816,0.737,4.447,1.092,7.584,3.627,5.95,0.065,0.0,0.0,-0.053,37.919,0.666,2079859550.0,138.2,152.64333333333335,150.19,-0.12097697493957515,0.010825043885313024,-0.20852184869136947,0.15947874601310577,0.11299839350807087,151.06866285884036,154.36614284434202,29.31014888055458,-0.06832072107441231,1675360486.6666667,1807184846.6666667,0.3820023278211815,-1391245273.0
2022-10-31,AAPL,0.026,20.755,25.097,25.304,25.304,6.294,20.633,0.148,0.257,0.305,0.462,0.304,0.286,0.367,1.494,0.616,0.133,1.494,0.584,1.494,0.505,0.381,0.619,0.729,0.619,0.026,0.022,0.195,0.352,0.963,0.15,0.366,0.361,0.91,6.88,1.628,0.816,0.737,4.447,1.092,7.584,3.627,5.95,0.065,0.0,0.0,-0.053,41.98,0.6,1858795050.0,153.34,149.5866666666667,149.47166666666666,0.10955137481910282,-0.056427296781736414,-0.027339042182048856,0.11630108090040597,0.1208503066997888,151.71761632774312,154.20827471444326,47.499129627480535,-0.05754779867799871,1814538520.0,1837241221.6666667,-0.10628818662298611,467549777.0
2022-11-30,AAPL,0.023,18.229,24.07,24.227,24.227,5.972,19.278,0.148,0.253,0.303,0.455,0.302,0.281,0.364,1.742,0.624,0.162,1.755,0.563,1.755,0.509,0.316,0.684,0.826,0.684,0.026,0.022,0.16,0.376,1.034,0.172,0.363,0.404,0.912,5.75,2.13,0.856,0.795,5.962,1.121,7.014,3.587,7.782,0.067,0.0,0.0,-0.064,45.717,0.621,1720841300.0,148.03,146.52333333333334,149.33666666666667,-0.03462892917699234,-0.0584531230123394,-0.005442085460897639,0.11646692313691683,0.11914099849522093,150.66401166267366,153.25777091222122,49.51010039917742,-0.05852580919864021,1886498633.3333333,1725041313.3333333,-0.07421676209004324,-1253291523.0
2022-12-31,AAPL,0.023,18.229,21.127,21.265,21.265,5.22,16.851,0.148,0.253,0.303,0.455,0.302,0.281,0.364,1.742,0.624,0.162,1.755,0.563,1.755,0.509,0.316,0.684,0.826,0.684,0.026,0.022,0.16,0.376,1.034,0.172,0.363,0.404,0.912,5.75,2.13,0.856,0.795,5.962,1.121,7.014,3.587,7.782,0.067,0.0,0.0,-0.064,39.961,0.708,1673206540.0,129.93,143.76666666666668,148.205,-0.12227251232858205,-0.05984081041968148,-0.04966354593329425,0.11705530913512541,0.12601902093797532,144.7400083304812,149.6688830795718,46.17033276931752,-0.0760619872378458,1750947630.0,1713154058.3333333,-0.027681088314186808,-2926498063.0
2022-01-31,ABBV,0.09,9.92,16.316,16.374,32.593,4.387,10.729,1.214,0.137,0.349,0.842,0.131,0.293,0.186,0.429,0.194,-0.36,0.552,0.106,0.552,0.311,0.15,0.85,0.948,0.85,0.033,0.029,0.072,0.561,3.01,0.103,0.552,0.128,0.961,25.195,4.452,0.911,0.883,10.299,0.369,5.868,0.508,4.171,0.145,0.039,0.0,-0.1,14.109,4.12,168390539.0,136.89,129.19,121.81500000000001,0.011004431314623142,0.19377343681869696,0.17704213241616507,0.09609555334024329,0.09138587321403133,124.69969460823586,117.44825088506,72.18271924154277,0.07665681929874611,143029119.33333334,149340381.33333334,0.1255211316935383,4020768478.0
2022-02-28,ABBV,0.077,11.127,17.044,17.143,22.91,4.651,11.475,0.826,0.205,0.355,0.845,0.231,0.357,0.192,0.888,0.207,0.111,0.81,0.147,0.81,0.324,0.192,0.808,0.966,0.808,0.034,0.029,0.075,0.529,2.723,0.163,0.495,0.174,0.965,22.325,3.524,0.895,0.839,8.508,0.378,5.979,3.307,3.647,0.143,0.037,0.0,-0.076,14.192,3.82,165711297.0,147.77,140.01999999999998,126.31333333333333,0.07947987435166937,0.2818355308813325,0.22346414969365802,0.0821227120124563,0.09357080221607617,131.29121043445417,122.11313536428155,75.5538723726567,0.08212141053895963,161237670.33333334,157036357.0,-0.015910882024078532,4186479775.0
2022-03-31,ABBV,0.077,11.127,18.698,18.806,25.133,5.095,12.571,0.826,0.205,0.355,0.845,0.231,0.357,0.192,0.888,0.207,0.111,0.81,0.147,0.81,0.324,0.192,0.808,0.966,0.808,0.034,0.029,0.075,0.529,2.723,0.163,0.495,0.174,0.965,22.325,3.524,0.895,0.839,8.508,0.378,5.979,3.307,3.647,0.143,0.037,0.0,-0.076,15.547,3.48,151030229.0,162.11,148.92333333333332,135.35333333333332,0.09704270149556748,0.19726735598227485,0.5028274775192363,0.045460464750768884,0.0623577220446766,140.09657888175298,128.26649915439208,100.0,0.08899401045588587,161710688.33333334,147180237.66666666,-0.08859424955197837,4337510004.0
2022-04-30,ABBV,0.077,11.127,16.941,17.039,22.772,4.616,11.39,0.826,0.205,0.355,0.845,0.231,0.357,0.192,0.888,0.207,0.111,0.81,0.147,0.81,0.324,0.192,0.808,0.966,0.808,0.034,0.029,0.075,0.529,2.723,0.163,0.495,0.174,0.965,22.325,3.524,0.895,0.839,8.508,0.378,5.979,3.307,3.647,0.143,0.037,0.0,-0.076,14.087,3.84,178824627.0,146.88,152.25333333333333,140.72166666666666,-0.09394855345136033,0.07297830374753467,0.2808929972965901,0.10556477627008569,0.0924237041349793,142.03469920125212,131.13011466910098,75.69810116483164,0.1010553066955681,165188717.66666666,154108918.5,0.1840320191794187,4158685377.0
2022-05-31,ABBV,0.067,10.54,16.159,16.266,21.143,4.591,11.418,0.763,0.22,0.367,0.845,0.248,0.367,0.196,0.721,0.218,0.111,0.904,0.166,0.904,0.327,0.173,0.827,0.938,0.827,0.034,0.03,0.072,0.535,2.691,0.118,0.523,0.174,0.967,24.892,3.902,0.901,0.869,9.145,0.387,5.686,0.528,3.925,0.138,0.037,0.0,-0.07,13.625,3.83,143157735.0,147.37,152.12,146.07000000000002,0.0033360566448801254,-0.0027069093862083227,0.2783657182512145,0.09550121300883452,0.09259985783761497,143.55907085803722,133.62855856616235,75.65147881694642,0.10204933934113564,157670863.66666666,159454267.0,-0.19945179027271231,4301843112.0
2022-06-30,ABBV,0.067,10.54,16.794,16.905,21.974,4.771,11.866,0.763,0.22,0.367,0.845,0.248,0.367,0.196,0.721,0.218,0.111,0.904,0.166,0.904,0.327,0.173,0.827,0.938,0.827,0.034,0.03,0.072,0.535,2.691,0.118,0.523,0.174,0.967,24.892,3.902,0.901,0.869,9.145,0.387,5.686,0.528,3.925,0.138,0.037,0.0,-0.07,14.16,3.68,132492480.0,153.16,149.13666666666668,149.03,0.0392888647621632,-0.05520942569859977,0.1311669128508124,0.06893125728494658,0.06803618960623631,146.3021934700266,136.6333957098297,68.41559518871836,0.10109084628974829,151491614.0,156601151.16666666,-0.0745000261424924,4434335592.0
2022-07-31,ABBV,0.067,10.54,15.736,15.84,20.59,4.471,11.119,0.763,0.22,0.367,0.845,0.248,0.367,0.196,0.721,0.218,0.111,0.904,0.166,0.904,0.327,0.173,0.827,0.938,0.827,0.034,0.03,0.072,0.535,2.691,0.118,0.523,0.174,0.967,24.892,3.902,0.901,0.869,9.145,0.387,5.686,0.528,3.925,0.138,0.037,0.0,-0.07,13.268,3.93,116491885.0,143.51,148.01333333333332,150.13333333333333,-0.06300600679028467,-0.02294389978213507,0.048359997077945804,0.05189430691043311,0.0767339662213589,145.50442390716185,137.69133483139436,55.87087619723305,0.1037191880151212,130714033.33333333,147951375.5,-0.12076606159081638,4317843707.0
2022-08-31,ABBV,0.062,10.777,14.035,14.139,19.018,4.145,10.371,0.769,0.22,0.379,0.851,0.245,0.364,0.204,0.713,0.234,0.111,0.874,0.172,0.874,0.335,0.185,0.814,0.942,0.815,0.035,0.03,0.076,0.524,2.542,0.135,0.505,0.174,0.969,24.805,3.68,0.897,0.862,8.712,0.394,5.564,0.491,3.83,0.136,0.037,0.0,-0.07,14.061,4.19,109440175.0,134.46,143.71,147.915,-0.06306180753954416,-0.08760263282893399,-0.09007240982608111,0.059076086504702884,0.0730327631116561,142.34887421940132,137.19420639579522,37.800183318056824,0.10058305063955776,119474846.66666667,138572855.16666666,-0.06053391616076953,4208403532.0
2022-09-30,ABBV,0.062,10.777,14.009,14.113,18.983,4.138,10.352,0.769,0.22,0.379,0.851,0.245,0.364,0.204,0.713,0.234,0.111,0.874,0.172,0.874,0.335,0.185,0.814,0.942,0.815,0.035,0.03,0.076,0.524,2.542,0.135,0.505,0.174,0.969,24.805,3.68,0.897,0.862,8.712,0.394,5.564,0.491,3.83,0.136,0.037,0.0,-0.07,14.035,4.2,125511408.0,134.21,137.39333333333335,143.265,-0.0018592890078833468,-0.12372682162444493,-0.17210536055764603,0.03531919328047769,0.05094299282943794,140.02348158528667,136.73509771951905,15.521502718734538,0.09153217684198818,117147822.66666667,134319718.33333334,0.1468494819201449,4082892124.0
2022-10-31,ABBV,0.062,10.777,15.282,15.394,20.707,4.514,11.292,0.769,0.22,0.379,0.851,0.245,0.364,0.204,0.713,0.234,0.111,0.874,0.172,0.874,0.335,0.185,0.814,0.942,0.815,0.035,0.03,0.076,0.524,2.542,0.135,0.505,0.174,0.969,24.805,3.68,0.897,0.862,8.712,0.394,5.564,0.491,3.83,0.136,0.037,0.0,-0.07,15.309,3.85,114529114.0,146.4,138.35666666666668,143.185,0.0908278071678712,0.02013796947947899,-0.0032679738562090277,0.07747973884281895,0.05958078781768125,141.8453439894905,138.22200576266997,49.3586317477285,0.08296145743604372,116493565.66666667,123603799.5,-0.0875003649070688,4197421238.0
2022-11-30,ABBV,0.076,10.869,15.88,15.974,21.491,4.93,12.618,0.739,0.232,0.385,0.855,0.256,0.375,0.21,0.749,0.244,0.111,0.895,0.187,0.895,0.344,0.2,0.8,0.94,0.8,0.036,0.031,0.077,0.511,2.404,0.149,0.488,0.174,0.97,24.607,3.45,0.891,0.854,8.21,0.403,5.418,0.473,3.71,0.128,0.037,0.0,-0.063,15.866,3.5,113603468.0,161.18,147.26333333333332,145.48666666666665,0.1009562841530054,0.19872080916257628,0.09370971025310437,0.05666351843401839,0.0723357509859947,147.36953142106464,141.75400487610534,63.35331657319668,0.08113471522613665,117881330.0,118678088.33333333,-0.008082189477166435,4311024706.0
2022-12-31,ABBV,0.076,10.869,15.922,16.017,21.548,4.943,12.652,0.739,0.232,0.385,0.855,0.256,0.375,0.21,0.749,0.244,0.111,0.895,0.187,0.895,0.344,0.2,0.8,0.94,0.8,0.036,0.031,0.077,0.511,2.404,0.149,0.488,0.174,0.97,24.607,3.45,0.891,0.854,8.21,0.403,5.418,0.473,3.71,0.128,0.037,0.0,-0.063,15.908,3.49,102498961.0,161.61,156.39666666666668,146.895,0.00266782479215788,0.2041576633633857,0.05517106294071561,0.054060752525983004,0.07163992292801008,151.4382367293319,144.8087733567045,59.11542610571739,0.08472593915670464,110210514.33333333,113679168.5,-0.09774795783523083,4413523667.0
2022-01-31,ABMD,0.094,50.423,54.892,55.615,91.037,13.831,47.833,0.0,0.153,0.268,0.847,0.218,0.181,0.202,0.117,0.204,0.218,0.117,0.117,0.117,0.558,0.997,0.003,0.005,0.003,0.0,0.0,3.573,0.005,0.024,0.347,0.029,1.667,0.829,0.786,0.003,0.106,0.026,0.119,0.659,10.572,5.255,0.737,0.266,0.0,0.0,-0.091,9.721,0.0,10465729.0,295.87,323.2733333333333,331.89,-0.17623966366901467,-0.10893265871581737,-0.09558598765054716,0.159865827551189,0.12431238202112897,323.38142766434873,317.86600433687335,42.43699511440043,0.06890761044604277,7253854.333333333,5728298.166666667,0.8065793228138418,184259766.0
2022-02-28,ABMD,0.088,53.241,62.148,62.776,107.152,14.099,48.289,0.0,0.133,0.252,0.845,0.189,0.16,0.19,0.101,0.191,0.218,0.101,0.1,0.101,0.558,0.997,0.003,0.005,0.003,0.0,0.0,3.908,0.004,0.023,0.346,0.027,1.667,0.84,0.762,0.003,0.102,0.027,0.114,0.66,11.013,5.241,0.736,0.267,0.0,0.0,-0.107,9.865,0.0,7698785.0,310.74,321.9266666666667,323.02000000000004,0.05025855950248426,-0.012834360505749931,-0.14622485987471145,0.16339729898969993,0.11421775476746415,319.7695911888205,316.7696959773544,35.59909081069381,0.05892076626326889,7985877.666666667,6266438.666666667,-0.2643813918743739,191958551.0
2022-03-31,ABMD,0.088,53.241,66.248,66.917,114.221,15.039,51.508,0.0,0.133,0.252,0.845,0.189,0.16,0.19,0.101,0.191,0.218,0.101,0.1,0.101,0.558,0.997,0.003,0.005,0.003,0.0,0.0,3.908,0.004,0.023,0.346,0.027,1.667,0.84,0.762,0.003,0.102,0.027,0.114,0.66,11.013,5.241,0.736,0.267,0.0,0.0,-0.107,10.522,0.0,5848244.0,331.24,312.6166666666666,323.97333333333336,0.06597155177962288,-0.077762619372442,0.01757188498402562,0.1355326628008007,0.11002468190360719,323.0468508491575,318.9958965962229,51.714217214097346,0.054664714560815515,8004252.666666667,6570770.5,-0.2403679281860709,197806795.0
2022-04-30,ABMD,0.088,53.241,57.316,57.895,98.821,13.011,44.563,0.0,0.133,0.252,0.845,0.189,0.16,0.19,0.101,0.191,0.218,0.101,0.1,0.101,0.558,0.997,0.003,0.005,0.003,0.0,0.0,3.908,0.004,0.023,0.346,0.027,1.667,0.84,0.762,0.003,0.102,0.027,0.114,0.66,11.013,5.241,0.736,0.267,0.0,0.0,-0.107,9.104,0.0,5442165.0,286.58,309.52000000000004,316.3966666666667,-0.13482671174978877,-0.03139892520363685,-0.136911215516203,0.11167169023321248,0.12396753913401447,312.6277506065411,314.00883558141936,38.91111327934433,0.049480029759754816,6329731.333333333,6791792.833333333,-0.0694360563615335,192364630.0
2022-05-31,ABMD,0.1,53.58,51.909,52.321,88.49,11.645,42.101,0.0,0.132,0.248,0.843,0.185,0.16,0.178,0.096,0.18,0.284,0.096,0.102,0.096,0.52,0.996,0.004,0.006,0.004,0.0,0.0,4.461,0.006,0.034,0.304,0.039,1.678,0.875,0.802,0.004,0.102,0.029,0.113,0.651,10.989,4.992,0.686,0.271,0.0,0.0,-0.094,7.988,0.0,8168541.0,263.7,293.84,307.8833333333333,-0.07983809058552582,-0.15138057540065653,-0.16227206302814656,0.10376587661704742,0.1260159173362992,298.6483932903865,306.2690147227395,37.872744539411215,0.034571016614312805,6486316.666666667,7236097.166666667,0.5009726827466643,184196089.0
2022-06-30,ABMD,0.1,53.58,48.722,49.109,83.057,10.931,39.519,0.0,0.132,0.248,0.843,0.185,0.16,0.178,0.096,0.18,0.284,0.096,0.102,0.096,0.52,0.996,0.004,0.006,0.004,0.0,0.0,4.461,0.006,0.034,0.304,0.039,1.678,0.875,0.802,0.004,0.102,0.029,0.113,0.651,10.989,4.992,0.686,0.271,0.0,0.0,-0.094,7.498,0.0,6016929.0,247.51,265.93,289.27333333333337,-0.061395525218050806,-0.2527774423378819,-0.3108834256758638,0.03820125615373294,0.09740280648612644,284.0374237788475,297.22916630385646,19.39144736842104,0.015166098663502499,6542545.0,7273398.833333333,-0.2634022403756069,178179160.0
2022-07-31,ABMD,0.1,53.58,57.679,58.137,98.326,12.911,46.675,0.0,0.132,0.248,0.843,0.185,0.16,0.178,0.096,0.18,0.284,0.096,0.102,0.096,0.52,0.996,0.004,0.006,0.004,0.0,0.0,4.461,0.006,0.034,0.304,0.039,1.678,0.875,0.802,0.004,0.102,0.029,0.113,0.651,10.989,4.992,0.686,0.271,0.0,0.0,-0.094,8.856,0.0,4915357.0,293.01,268.0733333333333,288.7966666666667,0.1838309563249969,0.022437015841998864,-0.009666407543853728,0.14719461140839996,0.11738633349476554,286.6010169848911,296.5800637955708,49.131227217496956,0.01071339897248961,6366942.333333333,6348336.833333333,-0.1830787765652545,183094517.0
2022-08-31,ABMD,0.136,51.517,55.166,55.639,54.7,11.159,39.536,0.0,0.206,0.238,0.841,0.255,0.232,0.179,0.155,0.178,0.284,0.155,0.154,0.155,0.547,0.997,0.004,0.005,0.004,0.0,0.0,4.546,0.005,0.028,0.307,0.034,1.678,0.881,0.777,0.004,0.099,0.027,0.11,0.65,11.729,5.53,0.721,0.158,0.0,0.0,-0.051,7.669,0.0,5597453.0,259.28,266.59999999999997,280.21999999999997,-0.11511552506740386,-0.016761471368979985,-0.1656046855892387,0.15936899759713496,0.12360287477420724,278.79501213206504,290.84159244240607,35.975144445655715,-0.0002657320444473468,5509913.0,5998114.833333333,0.138768353956793,177497064.0
2022-09-30,ABMD,0.136,51.517,52.268,52.717,51.827,10.505,37.221,0.0,0.206,0.238,0.841,0.255,0.232,0.179,0.155,0.178,0.284,0.155,0.154,0.155,0.547,0.997,0.004,0.005,0.004,0.0,0.0,4.546,0.005,0.028,0.307,0.034,1.678,0.881,0.777,0.004,0.099,0.027,0.11,0.65,11.729,5.53,0.721,0.158,0.0,0.0,-0.051,7.22,0.0,6167624.0,245.66,265.9833333333333,265.95666666666665,-0.05253008330762099,-0.00747444547695042,-0.2583625166042749,0.15766656658561423,0.11564666317968036,269.3278658086179,283.89057822049745,25.76735757163891,-0.014931307380394542,5560144.666666667,6051344.833333333,0.10186257928382791,171329440.0
2022-01-31,ABT,0.165,17.443,28.772,28.968,31.628,5.327,20.009,0.422,0.171,0.22,0.62,0.196,0.254,0.179,0.218,0.18,0.1,0.22,0.151,0.22,0.359,0.649,0.347,0.363,0.348,0.03,0.029,0.218,0.257,1.464,0.044,0.458,0.2,0.827,4.287,0.529,0.537,0.404,1.166,0.579,6.762,4.038,1.258,0.063,0.0,0.0,-0.056,6.548,1.47,155489464.0,127.46,131.32333333333332,127.89333333333333,-0.09435839135995461,-0.011094731941965974,0.053562572326004254,0.10875839418594488,0.08643208310568887,128.0229648145126,123.03756071972958,55.810616929698696,0.08999925756751213,128225117.66666667,113458907.83333333,0.3202437788572414,3487824443.0
2022-02-28,ABT,0.15,21.395,28.651,28.926,30.614,4.952,20.25,0.459,0.164,0.208,0.614,0.191,0.246,0.169,0.198,0.166,0.139,0.206,0.141,0.206,0.352,0.66,0.336,0.355,0.338,0.028,0.027,0.262,0.256,1.54,0.052,0.466,0.269,0.821,3.874,0.491,0.521,0.398,1.094,0.583,6.678,4.015,1.203,0.064,0.0,0.0,-0.047,5.735,1.56,111215079.0,120.62,129.60666666666665,126.935,-0.05366389455515452,-0.04094776178738957,-0.0455013056896415,0.1132926549864012,0.08827305904941206,125.90783201036612,122.66562830130965,44.97465478063276,0.08645933675423842,128159280.33333333,117262867.83333333,-0.2847420259934782,3376609364.0
2022-03-31,ABT,0.15,21.395,28.114,28.384,30.041,4.846,19.816,0.459,0.164,0.208,0.614,0.191,0.246,0.169,0.198,0.166,0.139,0.206,0.141,0.206,0.352,0.66,0.336,0.355,0.338,0.028,0.027,0.262,0.256,1.54,0.052,0.466,0.269,0.821,3.874,0.491,0.521,0.398,1.094,0.583,6.678,4.015,1.203,0.064,0.0,0.0,-0.047,5.612,1.59,123089044.0,118.36,122.14666666666666,126.97333333333331,-0.01873652793898195,-0.15901662640329695,0.00194700753407262,0.03784756539108894,0.08381323414355048,123.75130857883295,122.00322394726201,50.22447784501269,0.0786816332550221,129931195.66666667,121503532.5,0.1067657830823463,3253520320.0
2022-04-30,ABT,0.15,21.395,26.96,27.218,28.807,4.647,19.003,0.459,0.164,0.208,0.614,0.191,0.246,0.169,0.198,0.166,0.139,0.206,0.141,0.206,0.352,0.66,0.336,0.355,0.338,0.028,0.027,0.262,0.256,1.54,0.052,0.466,0.269,0.821,3.874,0.491,0.521,0.398,1.094,0.583,6.678,4.015,1.203,0.064,0.0,0.0,-0.047,5.381,1.66,102369433.0,113.5,117.49333333333334,124.40833333333335,-0.041061169313957424,-0.109524556723678,-0.11940414306773206,0.017687751104303585,0.0727263038467327,120.82236327059496,120.69503564768324,33.02448709463934,0.06999651382199629,112224518.66666667,120224818.16666667,-0.16833026178999322,3151150887.0
