permno,adate,qdate,public_date,bm,evm,pe_op_basic,pe_op_dil,pe_exi,ps,pcf,dpr,npm,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,inv_turn,at_turn,rect_turn,pay_turn,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER
14338,2021-12-31,2021-12-31,2022-02-28,,44.242,99.24,99.906,101.959,7.179,379.431,0.0,0.071,0.176,0.286,0.097,0.111,0.075,,0.107,0.273,-0.355,0.076,-0.355,0.544,0.107,-0.094,1.093,1.116,1.094,0.038,0.037,0.093,0.0,0.372,0.633,8.113,0.02,0.186,0.589,0.399,0.036,0.007,0.679,16.276,,1.053,1.089,-19.805,2.033,2.562,,0.36,6.295,16.598,,,0.0,0.0,0.0,0.019,,,,HLT
14338,2021-12-31,2021-12-31,2022-03-31,,44.242,101.16,101.839,103.932,7.318,388.592,0.0,0.071,0.176,0.286,0.097,0.111,0.075,,0.107,0.273,-0.355,0.076,-0.355,0.544,0.107,-0.094,1.093,1.116,1.094,0.038,0.037,0.093,0.0,0.372,0.633,8.113,0.02,0.186,0.589,0.399,0.036,0.007,0.679,16.276,,1.053,1.089,-19.805,2.033,2.562,,0.36,6.295,16.598,,,0.0,0.0,0.0,0.019,,,,HLT
14338,2021-12-31,2021-12-31,2022-04-30,,44.242,103.527,104.221,106.363,7.491,316.792,0.0,0.071,0.176,0.286,0.097,0.111,0.075,,0.107,0.273,-0.355,0.076,-0.355,0.544,0.107,-0.094,1.093,1.116,1.094,0.038,0.037,0.093,0.0,0.372,0.633,8.113,0.02,0.186,0.589,0.399,0.036,0.007,0.679,16.276,,1.053,1.089,-19.805,2.033,2.562,,0.36,6.295,16.598,,,0.0,0.0,0.0,0.019,,,,HLT
14338,2021-12-31,2022-03-31,2022-05-31,,31.542,57.494,57.73,54.386,5.909,82.539,0.0,0.11,0.206,0.3,0.15,0.144,0.1,,0.155,0.273,-0.585,0.119,-0.585,1.161,0.13,-0.118,1.118,1.128,1.118,0.04,0.04,0.085,0.0,0.378,0.632,6.266,0.009,0.176,0.588,0.538,0.165,0.007,0.931,16.155,,1.066,1.103,-16.084,2.901,3.555,,0.433,6.495,3.985,,,0.0,0.0,0.0,0.016,,,.426%,HLT
14338,2021-12-31,2022-03-31,2022-06-30,,31.542,45.486,45.672,43.027,4.675,65.3,0.0,0.11,0.206,0.3,0.15,0.144,0.1,,0.155,0.273,-0.585,0.119,-0.585,1.161,0.13,-0.118,1.118,1.128,1.118,0.04,0.04,0.085,0.0,0.378,0.632,6.266,0.009,0.176,0.588,0.538,0.165,0.007,0.931,16.155,,1.066,1.103,-16.084,2.901,3.555,,0.433,6.495,3.985,,,0.0,0.0,0.0,0.016,,,.538%,HLT
14338,2021-12-31,2022-03-31,2022-07-31,,31.542,52.273,52.488,49.448,5.372,75.044,0.0,0.11,0.206,0.3,0.15,0.144,0.1,,0.155,0.273,-0.585,0.119,-0.585,1.161,0.13,-0.118,1.118,1.128,1.118,0.04,0.04,0.085,0.0,0.378,0.632,6.266,0.009,0.176,0.588,0.538,0.165,0.007,0.931,16.155,,1.066,1.103,-16.084,2.901,3.555,,0.433,6.495,3.985,,,0.0,0.0,0.0,0.016,,,.468%,HLT
14338,2021-12-31,2022-06-30,2022-08-31,,25.068,37.24,37.459,36.916,4.629,37.282,0.042,0.128,0.23,0.314,0.183,0.158,0.125,,0.201,0.273,-0.953,0.145,-0.953,2.079,0.154,-0.099,1.099,1.108,1.099,0.04,0.04,0.087,0.0,0.393,0.625,5.032,0.009,0.183,0.587,0.642,0.314,0.007,0.966,16.886,,1.056,1.086,-18.926,3.534,4.552,,0.49,6.824,4.179,,,0.0,0.0,0.0,0.002,,,.471%,HLT
14338,2021-12-31,2022-06-30,2022-09-30,,25.068,35.269,35.476,34.962,4.384,35.309,0.042,0.128,0.23,0.314,0.183,0.158,0.125,,0.201,0.273,-0.953,0.145,-0.953,2.079,0.154,-0.099,1.099,1.108,1.099,0.04,0.04,0.087,0.0,0.393,0.625,5.032,0.009,0.183,0.587,0.642,0.314,0.007,0.966,16.886,,1.056,1.086,-18.926,3.534,4.552,,0.49,6.824,4.179,,,0.0,0.0,0.0,0.002,,,.497%,HLT
14338,2021-12-31,2022-06-30,2022-10-31,,25.068,39.55,39.782,39.206,4.848,39.041,0.042,0.128,0.23,0.314,0.183,0.158,0.125,,0.201,0.273,-0.953,0.145,-0.953,2.079,0.154,-0.099,1.099,1.108,1.099,0.04,0.04,0.087,0.0,0.393,0.625,5.032,0.009,0.183,0.587,0.642,0.314,0.007,0.966,16.886,,1.056,1.086,-18.926,3.534,4.552,,0.49,6.824,4.179,,,0.0,0.0,0.0,0.002,,,.444%,HLT
14338,2021-12-31,2022-09-30,2022-11-30,,22.453,37.335,37.631,37.141,4.724,29.002,0.076,0.132,0.235,0.31,0.192,0.158,0.136,,0.219,0.273,-1.25,0.155,-1.25,2.406,0.164,-0.092,1.092,1.102,1.092,0.041,0.041,0.087,0.0,0.406,0.621,4.591,0.008,0.195,0.585,0.66,0.42,0.007,0.972,17.537,,1.052,1.08,-20.183,3.754,4.928,,0.529,6.965,4.292,,,0.0,0.0,0.0,-0.017,,0.043,.421%,HLT
14338,2021-12-31,2022-09-30,2022-12-31,,22.453,33.079,33.34,32.906,4.186,25.695,0.076,0.132,0.235,0.31,0.192,0.158,0.136,,0.219,0.273,-1.25,0.155,-1.25,2.406,0.164,-0.092,1.092,1.102,1.092,0.041,0.041,0.087,0.0,0.406,0.621,4.591,0.008,0.195,0.585,0.66,0.42,0.007,0.972,17.537,,1.052,1.08,-20.183,3.754,4.928,,0.529,6.965,4.292,,,0.0,0.0,0.0,-0.017,,0.038,.475%,HLT
14541,2020-12-31,2021-09-30,2022-01-31,0.764,8.333,24.456,24.502,25.353,1.881,11.525,0.983,0.074,0.078,0.243,0.102,0.206,0.119,0.069,0.06,,0.075,0.058,0.075,0.067,0.136,0.762,0.233,0.249,0.234,0.019,0.017,0.065,0.195,0.476,0.18,1.547,0.066,0.241,0.38,1.092,0.853,0.099,0.658,0.697,0.278,0.444,0.3,0.803,14.102,13.918,17.22,0.558,9.304,7.602,1.011,28.908,0.003,0.0,0.0,-0.051,1.694,,4.08%,CVX
14541,2021-12-31,2021-12-31,2022-02-28,0.679,7.667,17.122,17.163,17.69,1.802,9.609,0.651,0.1,0.104,0.248,0.139,0.217,0.142,0.105,0.091,0.275,0.115,0.086,0.115,0.1,0.161,0.801,0.194,0.201,0.195,0.02,0.019,0.06,0.187,0.546,0.146,1.022,0.036,0.269,0.338,1.273,1.089,0.293,0.724,0.661,0.219,0.416,0.27,0.716,21.161,20.877,19.521,0.649,10.412,8.58,1.119,22.399,0.002,0.0,0.0,-0.057,1.824,,3.94%,CVX
14541,2021-12-31,2021-12-31,2022-03-31,0.679,7.667,19.361,19.408,20.004,2.038,10.865,0.651,0.1,0.104,0.248,0.139,0.217,0.142,0.105,0.091,0.275,0.115,0.086,0.115,0.1,0.161,0.801,0.194,0.201,0.195,0.02,0.019,0.06,0.187,0.546,0.146,1.022,0.036,0.269,0.338,1.273,1.089,0.293,0.724,0.661,0.219,0.416,0.27,0.716,21.161,20.877,19.521,0.649,10.412,8.58,1.119,22.399,0.002,0.0,0.0,-0.057,2.063,,3.49%,CVX
14541,2021-12-31,2021-12-31,2022-04-30,0.679,7.667,18.629,18.673,19.247,1.978,10.546,0.651,0.1,0.104,0.248,0.139,0.217,0.142,0.105,0.091,0.275,0.115,0.086,0.115,0.1,0.161,0.801,0.194,0.201,0.195,0.02,0.019,0.06,0.187,0.546,0.146,1.022,0.036,0.269,0.338,1.273,1.089,0.293,0.724,0.661,0.219,0.416,0.27,0.716,21.161,20.877,19.521,0.649,10.412,8.58,1.119,22.399,0.002,0.0,0.0,-0.057,2.002,,3.63%,CVX
14541,2021-12-31,2022-03-31,2022-05-31,0.506,7.001,16.083,16.098,16.415,1.941,10.385,0.51,0.116,0.122,0.246,0.161,0.216,0.161,0.138,0.123,0.275,0.152,0.114,0.152,0.138,0.179,0.795,0.2,0.207,0.201,0.019,0.018,0.078,0.176,0.515,0.149,0.929,0.037,0.269,0.337,1.398,1.187,0.293,0.75,0.696,0.228,0.426,0.276,0.746,32.549,33.255,21.156,0.728,9.566,8.057,1.276,21.949,0.002,0.0,0.0,-0.052,2.122,,3.25%,CVX
14541,2021-12-31,2022-03-31,2022-06-30,0.506,7.001,13.331,13.344,13.607,1.609,8.608,0.51,0.116,0.122,0.246,0.161,0.216,0.161,0.138,0.123,0.275,0.152,0.114,0.152,0.138,0.179,0.795,0.2,0.207,0.201,0.019,0.018,0.078,0.176,0.515,0.149,0.929,0.037,0.269,0.337,1.398,1.187,0.293,0.75,0.696,0.228,0.426,0.276,0.746,32.549,33.255,21.156,0.728,9.566,8.057,1.276,21.949,0.002,0.0,0.0,-0.052,1.759,,3.92%,CVX
14541,2021-12-31,2022-03-31,2022-07-31,0.506,7.001,15.081,15.095,15.393,1.82,9.738,0.51,0.116,0.122,0.246,0.161,0.216,0.161,0.138,0.123,0.275,0.152,0.114,0.152,0.138,0.179,0.795,0.2,0.207,0.201,0.019,0.018,0.078,0.176,0.515,0.149,0.929,0.037,0.269,0.337,1.398,1.187,0.293,0.75,0.696,0.228,0.426,0.276,0.746,32.549,33.255,21.156,0.728,9.566,8.057,1.276,21.949,0.002,0.0,0.0,-0.052,1.99,,3.47%,CVX
14541,2021-12-31,2022-06-30,2022-08-31,0.598,6.069,10.211,10.244,10.544,1.501,7.759,0.367,0.141,0.151,0.252,0.195,0.223,0.196,0.19,0.178,0.275,0.21,0.158,0.21,0.198,0.211,0.82,0.175,0.182,0.176,0.019,0.019,0.091,0.165,0.526,0.13,0.672,0.04,0.3,0.301,1.554,1.304,0.293,0.758,0.695,0.193,0.414,0.263,0.71,49.901,52.278,23.103,0.836,9.687,8.1,1.434,20.887,0.001,0.0,0.0,-0.044,1.825,0.079,3.59%,CVX
14541,2021-12-31,2022-06-30,2022-09-30,0.598,6.069,9.281,9.311,9.584,1.365,7.053,0.367,0.141,0.151,0.252,0.195,0.223,0.196,0.19,0.178,0.275,0.21,0.158,0.21,0.198,0.211,0.82,0.175,0.182,0.176,0.019,0.019,0.091,0.165,0.526,0.13,0.672,0.04,0.3,0.301,1.554,1.304,0.293,0.758,0.695,0.193,0.414,0.263,0.71,49.901,52.278,23.103,0.836,9.687,8.1,1.434,20.887,0.001,0.0,0.0,-0.044,1.659,0.072,3.95%,CVX
14541,2021-12-31,2022-06-30,2022-10-31,0.598,6.069,11.686,11.724,12.068,1.718,8.88,0.367,0.141,0.151,0.252,0.195,0.223,0.196,0.19,0.178,0.275,0.21,0.158,0.21,0.198,0.211,0.82,0.175,0.182,0.176,0.019,0.019,0.091,0.165,0.526,0.13,0.672,0.04,0.3,0.301,1.554,1.304,0.293,0.758,0.695,0.193,0.414,0.263,0.71,49.901,52.278,23.103,0.836,9.687,8.1,1.434,20.887,0.001,0.0,0.0,-0.044,2.089,0.09,3.14%,CVX
14541,2021-12-31,2022-09-30,2022-11-30,0.631,5.737,10.128,10.167,10.427,1.561,7.613,0.317,0.15,0.162,0.256,0.206,0.225,0.216,0.215,0.21,0.275,0.238,0.183,0.238,0.235,0.231,0.844,0.151,0.161,0.152,0.02,0.019,0.116,0.163,0.502,0.113,0.536,0.062,0.331,0.264,1.59,1.39,0.293,0.769,0.694,0.162,0.403,0.248,0.678,63.349,67.319,22.873,0.903,9.98,8.261,1.52,19.266,0.001,0.0,0.0,-0.05,2.022,,3.10%,CVX
14541,2021-12-31,2022-09-30,2022-12-31,0.631,5.737,9.917,9.955,10.21,1.529,7.454,0.317,0.15,0.162,0.256,0.206,0.225,0.216,0.215,0.21,0.275,0.238,0.183,0.238,0.235,0.231,0.844,0.151,0.161,0.152,0.02,0.019,0.116,0.163,0.502,0.113,0.536,0.062,0.331,0.264,1.59,1.39,0.293,0.769,0.694,0.162,0.403,0.248,0.678,63.349,67.319,22.873,0.903,9.98,8.261,1.52,19.266,0.001,0.0,0.0,-0.05,1.98,,3.16%,CVX
14579,2020-12-31,2021-09-30,2022-01-31,0.033,85.846,112.896,113.661,113.661,20.3,71.241,0.0,0.173,0.223,0.88,0.224,0.236,0.097,0.21,0.297,0.228,0.243,0.202,0.243,0.462,0.259,0.958,0.042,0.047,0.042,0.012,0.011,0.077,0.0,0.009,0.011,0.131,0.121,0.897,0.013,0.121,0.121,0.116,0.62,8.268,0.037,0.776,0.058,3.461,431.175,554.356,119.126,0.295,43.829,12.632,1.314,5.062,0.11,0.08,0.0,-0.035,21.173,28.6,,PAYC
14579,2021-12-31,2021-12-31,2022-02-28,0.043,75.271,100.062,100.656,100.656,19.351,63.956,0.0,0.186,0.24,0.876,0.242,0.249,0.11,0.217,0.304,0.234,0.253,0.241,0.253,0.462,0.288,0.95,0.05,0.064,0.05,-0.0,-0.0,0.12,0.001,0.012,0.019,0.187,0.21,0.857,0.02,0.161,0.16,0.138,0.622,6.128,0.046,0.722,0.069,2.598,-65319.0,-84522.0,114.351,0.363,46.417,20.775,1.181,4.034,0.112,0.068,0.0,-0.042,19.654,6.206,,PAYC
14579,2021-12-31,2021-12-31,2022-03-31,0.043,75.271,102.177,102.783,102.783,19.76,65.308,0.0,0.186,0.24,0.876,0.242,0.249,0.11,0.217,0.304,0.234,0.253,0.241,0.253,0.462,0.288,0.95,0.05,0.064,0.05,-0.0,-0.0,0.12,0.001,0.012,0.019,0.187,0.21,0.857,0.02,0.161,0.16,0.138,0.622,6.128,0.046,0.722,0.069,2.598,-65319.0,-84522.0,114.351,0.363,46.417,20.775,1.181,4.034,0.112,0.068,0.0,-0.042,20.07,6.338,,PAYC
14579,2021-12-31,2021-12-31,2022-04-30,0.043,75.271,83.029,83.522,83.522,16.055,53.064,0.0,0.186,0.24,0.876,0.242,0.249,0.11,0.217,0.304,0.234,0.253,0.241,0.253,0.462,0.288,0.95,0.05,0.064,0.05,-0.0,-0.0,0.12,0.001,0.012,0.019,0.187,0.21,0.857,0.02,0.161,0.16,0.138,0.622,6.128,0.046,0.722,0.069,2.598,-65319.0,-84522.0,114.351,0.363,46.417,20.775,1.181,4.034,0.112,0.068,0.0,-0.042,16.307,5.15,,PAYC
14579,2021-12-31,2022-03-31,2022-05-31,0.057,65.507,74.047,74.047,74.047,15.07,49.354,0.0,0.196,0.251,0.877,0.254,0.261,0.102,0.237,0.335,0.234,0.274,0.229,0.274,0.512,0.248,0.964,0.036,0.041,0.036,-0.021,-0.019,0.085,0.0,0.008,0.009,0.103,0.121,0.9,0.01,0.127,0.123,0.138,0.626,9.048,0.032,0.781,0.05,3.577,-320.26,-410.49,154.964,0.282,47.885,15.24,1.292,4.451,0.11,0.068,0.0,-0.032,14.979,3.393,,PAYC
14579,2021-12-31,2022-03-31,2022-06-30,0.057,65.507,72.948,72.948,72.948,14.847,48.622,0.0,0.196,0.251,0.877,0.254,0.261,0.102,0.237,0.335,0.234,0.274,0.229,0.274,0.512,0.248,0.964,0.036,0.041,0.036,-0.021,-0.019,0.085,0.0,0.008,0.009,0.103,0.121,0.9,0.01,0.127,0.123,0.138,0.626,9.048,0.032,0.781,0.05,3.577,-320.26,-410.49,154.964,0.282,47.885,15.24,1.292,4.451,0.11,0.068,0.0,-0.032,14.757,3.343,,PAYC
14579,2021-12-31,2022-03-31,2022-07-31,0.057,65.507,86.065,86.065,86.065,17.516,57.365,0.0,0.196,0.251,0.877,0.254,0.261,0.102,0.237,0.335,0.234,0.274,0.229,0.274,0.512,0.248,0.964,0.036,0.041,0.036,-0.021,-0.019,0.085,0.0,0.008,0.009,0.103,0.121,0.9,0.01,0.127,0.123,0.138,0.626,9.048,0.032,0.781,0.05,3.577,-320.26,-410.49,154.964,0.282,47.885,15.24,1.292,4.451,0.11,0.068,0.0,-0.032,17.41,3.944,,PAYC
14579,2021-12-31,2022-06-30,2022-08-31,0.07,57.087,89.364,89.364,89.364,17.399,61.663,0.0,0.188,0.256,0.876,0.259,0.255,0.097,0.226,0.339,0.234,0.259,0.218,0.259,0.515,0.239,0.966,0.034,0.038,0.034,-0.024,-0.022,0.082,0.0,0.006,0.008,0.094,0.11,0.908,0.009,0.123,0.107,0.138,0.632,9.718,0.031,0.791,0.048,3.774,-285.51,-389.6,137.774,0.273,55.477,14.823,1.302,4.447,0.111,0.068,0.0,-0.027,18.665,6.004,,PAYC
14579,2021-12-31,2022-06-30,2022-09-30,0.07,57.087,83.967,83.967,83.967,16.348,57.939,0.0,0.188,0.256,0.876,0.259,0.255,0.097,0.226,0.339,0.234,0.259,0.218,0.259,0.515,0.239,0.966,0.034,0.038,0.034,-0.024,-0.022,0.082,0.0,0.006,0.008,0.094,0.11,0.908,0.009,0.123,0.107,0.138,0.632,9.718,0.031,0.791,0.048,3.774,-285.51,-389.6,137.774,0.273,55.477,14.823,1.302,4.447,0.111,0.068,0.0,-0.027,17.538,5.641,,PAYC
14579,2021-12-31,2022-06-30,2022-10-31,0.07,57.087,88.041,88.041,88.041,17.141,60.75,0.0,0.188,0.256,0.876,0.259,0.255,0.097,0.226,0.339,0.234,0.259,0.218,0.259,0.515,0.239,0.966,0.034,0.038,0.034,-0.024,-0.022,0.082,0.0,0.006,0.008,0.094,0.11,0.908,0.009,0.123,0.107,0.138,0.632,9.718,0.031,0.791,0.048,3.774,-285.51,-389.6,137.774,0.273,55.477,14.823,1.302,4.447,0.111,0.068,0.0,-0.027,18.389,5.915,,PAYC
14579,2021-12-31,2022-09-30,2022-11-30,0.064,46.49,78.495,78.86,78.86,15.782,62.361,0.0,0.194,0.265,0.876,0.268,0.262,0.096,0.235,0.353,0.234,0.269,0.229,0.269,0.539,0.268,0.968,0.032,0.036,0.032,0.056,0.05,0.096,0.0,0.007,0.009,0.086,0.098,0.897,0.01,0.148,0.113,0.138,0.614,8.595,0.029,0.764,0.045,3.245,136.422,184.879,128.591,0.306,54.754,15.437,1.298,4.322,0.111,0.068,0.0,-0.018,16.741,4.797,,PAYC
14579,2021-12-31,2022-09-30,2022-12-31,0.064,46.49,71.831,72.165,72.165,14.442,57.066,0.0,0.194,0.265,0.876,0.268,0.262,0.096,0.235,0.353,0.234,0.269,0.229,0.269,0.539,0.268,0.968,0.032,0.036,0.032,0.056,0.05,0.096,0.0,0.007,0.009,0.086,0.098,0.897,0.01,0.148,0.113,0.138,0.614,8.595,0.029,0.764,0.045,3.245,136.422,184.879,128.591,0.306,54.754,15.437,1.298,4.322,0.111,0.068,0.0,-0.018,15.32,4.39,,PAYC
14593,2021-09-30,2021-09-30,2022-01-31,0.027,20.776,30.825,31.155,31.155,7.797,27.416,0.152,0.259,0.298,0.444,0.299,0.29,0.351,1.443,0.563,0.133,1.474,0.556,1.474,1.529,0.462,0.346,0.654,0.748,0.654,0.023,0.02,0.218,0.049,0.382,0.389,1.153,0.126,0.436,0.415,0.944,0.829,0.361,0.893,5.813,1.892,0.82,0.752,4.564,36.796,41.191,38.245,1.084,8.225,4.245,5.798,39.104,0.06,0.0,0.0,-0.028,45.21,1.151,.503%,AAPL
14593,2021-09-30,2021-12-31,2022-02-28,0.025,19.566,27.158,27.338,27.338,7.123,24.008,0.145,0.266,0.309,0.46,0.309,0.296,0.374,1.531,0.62,0.133,1.531,0.594,1.531,2.159,0.498,0.379,0.621,0.709,0.621,0.025,0.021,0.228,0.044,0.351,0.359,0.98,0.124,0.431,0.389,1.053,0.922,0.361,0.907,6.844,1.64,0.808,0.726,4.212,38.229,43.281,35.751,1.082,8.238,3.914,5.637,41.252,0.061,0.0,0.0,-0.033,37.461,,.533%,AAPL
14593,2021-09-30,2021-12-31,2022-03-31,0.025,19.566,28.719,28.909,28.909,7.48,25.214,0.145,0.266,0.309,0.46,0.309,0.296,0.374,1.531,0.62,0.133,1.531,0.594,1.531,2.159,0.498,0.379,0.621,0.709,0.621,0.025,0.021,0.228,0.044,0.351,0.359,0.98,0.124,0.431,0.389,1.053,0.922,0.361,0.907,6.844,1.64,0.808,0.726,4.212,38.229,43.281,35.751,1.082,8.238,3.914,5.637,41.252,0.061,0.0,0.0,-0.033,39.343,,.504%,AAPL
14593,2021-09-30,2021-12-31,2022-04-30,0.025,19.566,25.929,26.101,26.101,6.744,22.733,0.145,0.266,0.309,0.46,0.309,0.296,0.374,1.531,0.62,0.133,1.531,0.594,1.531,2.159,0.498,0.379,0.621,0.709,0.621,0.025,0.021,0.228,0.044,0.351,0.359,0.98,0.124,0.431,0.389,1.053,0.922,0.361,0.907,6.844,1.64,0.808,0.726,4.212,38.229,43.281,35.751,1.082,8.238,3.914,5.637,41.252,0.061,0.0,0.0,-0.033,35.472,,.558%,AAPL
14593,2021-09-30,2022-03-31,2022-05-31,0.024,20.716,23.968,24.162,24.162,6.241,20.691,0.145,0.264,0.309,0.462,0.308,0.293,0.373,1.519,0.619,0.133,1.519,0.591,1.519,2.365,0.505,0.38,0.62,0.714,0.62,0.025,0.022,0.209,0.044,0.377,0.355,0.959,0.132,0.444,0.38,1.028,0.916,0.361,0.909,6.875,1.631,0.811,0.731,4.297,38.449,43.857,35.945,1.093,7.875,3.74,5.79,125.779,0.063,0.0,0.0,-0.041,35.742,,.618%,AAPL
14593,2021-09-30,2022-03-31,2022-06-30,0.024,20.716,22.016,22.195,22.195,5.701,18.901,0.145,0.264,0.309,0.462,0.308,0.293,0.373,1.519,0.619,0.133,1.519,0.591,1.519,2.365,0.505,0.38,0.62,0.714,0.62,0.025,0.022,0.209,0.044,0.377,0.355,0.959,0.132,0.444,0.38,1.028,0.916,0.361,0.909,6.875,1.631,0.811,0.731,4.297,38.449,43.857,35.945,1.093,7.875,3.74,5.79,125.779,0.063,0.0,0.0,-0.041,32.65,,.673%,AAPL
14593,2021-09-30,2022-03-31,2022-07-31,0.024,20.716,26.169,26.381,26.381,6.766,22.432,0.145,0.264,0.309,0.462,0.308,0.293,0.373,1.519,0.619,0.133,1.519,0.591,1.519,2.365,0.505,0.38,0.62,0.714,0.62,0.025,0.022,0.209,0.044,0.377,0.355,0.959,0.132,0.444,0.38,1.028,0.916,0.361,0.909,6.875,1.631,0.811,0.731,4.297,38.449,43.857,35.945,1.093,7.875,3.74,5.79,125.779,0.063,0.0,0.0,-0.041,38.749,,.566%,AAPL
14593,2021-09-30,2022-06-30,2022-08-31,0.026,20.755,25.732,25.944,25.944,6.52,21.372,0.148,0.257,0.305,0.462,0.304,0.286,0.367,1.494,0.616,0.133,1.494,0.584,1.494,2.645,0.505,0.381,0.619,0.729,0.619,0.026,0.022,0.195,0.045,0.394,0.352,0.963,0.15,0.458,0.366,0.977,0.892,0.361,0.91,6.88,1.628,0.816,0.737,4.447,36.891,42.626,35.711,1.092,7.584,3.627,5.95,39.104,0.065,0.0,0.0,-0.053,43.483,,.585%,AAPL
14593,2021-09-30,2022-06-30,2022-09-30,0.026,20.755,22.619,22.805,22.805,5.686,18.637,0.148,0.257,0.305,0.462,0.304,0.286,0.367,1.494,0.616,0.133,1.494,0.584,1.494,2.645,0.505,0.381,0.619,0.729,0.619,0.026,0.022,0.195,0.045,0.394,0.352,0.963,0.15,0.458,0.366,0.977,0.892,0.361,0.91,6.88,1.628,0.816,0.737,4.447,36.891,42.626,35.711,1.092,7.584,3.627,5.95,39.104,0.065,0.0,0.0,-0.053,37.919,,.666%,AAPL
14593,2021-09-30,2022-06-30,2022-10-31,0.026,20.755,25.097,25.304,25.304,6.294,20.633,0.148,0.257,0.305,0.462,0.304,0.286,0.367,1.494,0.616,0.133,1.494,0.584,1.494,2.645,0.505,0.381,0.619,0.729,0.619,0.026,0.022,0.195,0.045,0.394,0.352,0.963,0.15,0.458,0.366,0.977,0.892,0.361,0.91,6.88,1.628,0.816,0.737,4.447,36.891,42.626,35.711,1.092,7.584,3.627,5.95,39.104,0.065,0.0,0.0,-0.053,41.98,,.600%,AAPL
14593,2022-09-30,2022-09-30,2022-11-30,0.023,18.229,24.07,24.227,24.227,5.972,19.278,0.148,0.253,0.303,0.455,0.302,0.281,0.364,1.742,0.624,0.162,1.755,0.563,1.755,2.573,0.509,0.316,0.684,0.826,0.684,0.026,0.022,0.16,0.037,0.45,0.376,1.034,0.172,0.51,0.363,0.832,0.793,0.404,0.912,5.75,2.13,0.856,0.795,5.962,35.051,40.75,37.28,1.121,7.014,3.587,7.782,,0.067,0.0,0.0,-0.064,45.717,0.805,.621%,AAPL
14593,2022-09-30,2022-09-30,2022-12-31,0.023,18.229,21.127,21.265,21.265,5.22,16.851,0.148,0.253,0.303,0.455,0.302,0.281,0.364,1.742,0.624,0.162,1.755,0.563,1.755,2.573,0.509,0.316,0.684,0.826,0.684,0.026,0.022,0.16,0.037,0.45,0.376,1.034,0.172,0.51,0.363,0.832,0.793,0.404,0.912,5.75,2.13,0.856,0.795,5.962,35.051,40.75,37.28,1.121,7.014,3.587,7.782,,0.067,0.0,0.0,-0.064,39.961,0.707,.708%,AAPL
14702,2021-10-31,2021-10-31,2022-01-31,0.101,16.657,20.172,20.441,21.591,5.293,22.431,0.145,0.255,0.315,0.49,0.294,0.272,0.318,0.516,0.424,0.13,0.516,0.377,0.516,0.639,0.438,0.683,0.317,0.321,0.317,0.042,0.041,0.402,0.268,0.32,0.223,0.751,0.013,0.467,0.418,1.208,0.858,0.401,0.877,6.094,0.463,0.526,0.371,1.109,25.949,30.801,2.864,0.957,5.581,9.374,1.883,2.362,0.108,0.0,0.0,0.019,9.961,0.729,.695%,AMAT
14702,2021-10-31,2021-10-31,2022-02-28,0.101,16.657,19.591,19.852,20.969,5.14,21.785,0.145,0.255,0.315,0.49,0.294,0.272,0.318,0.516,0.424,0.13,0.516,0.377,0.516,0.639,0.438,0.683,0.317,0.321,0.317,0.042,0.041,0.402,0.268,0.32,0.223,0.751,0.013,0.467,0.418,1.208,0.858,0.401,0.877,6.094,0.463,0.526,0.371,1.109,25.949,30.801,2.864,0.957,5.581,9.374,1.883,2.362,0.108,0.0,0.0,0.019,9.674,0.708,.715%,AMAT
14702,2021-10-31,2022-01-31,2022-03-31,0.097,15.756,17.644,17.811,18.331,4.817,17.432,0.13,0.271,0.321,0.493,0.308,0.288,0.334,0.548,0.439,0.13,0.548,0.385,0.548,0.647,0.477,0.68,0.32,0.324,0.32,0.041,0.04,0.474,0.274,0.279,0.23,0.702,0.012,0.437,0.439,1.448,1.184,0.401,0.897,6.012,0.47,0.517,0.372,1.071,29.233,33.457,2.885,0.969,5.592,9.135,2.006,2.449,0.105,0.0,0.0,-0.005,9.792,0.589,.728%,AMAT
14702,2021-10-31,2022-01-31,2022-04-30,0.097,15.756,14.772,14.912,15.348,3.971,14.373,0.13,0.271,0.321,0.493,0.308,0.288,0.334,0.548,0.439,0.13,0.548,0.385,0.548,0.647,0.477,0.68,0.32,0.324,0.32,0.041,0.04,0.474,0.274,0.279,0.23,0.702,0.012,0.437,0.439,1.448,1.184,0.401,0.897,6.012,0.47,0.517,0.372,1.071,29.233,33.457,2.885,0.969,5.592,9.135,2.006,2.449,0.105,0.0,0.0,-0.005,8.074,0.493,.870%,AMAT
